"","N_iter","ARI","Frobenius_norm","Simulation","Inference","N_seeds","Model"
"38",100,-0.00855177542294108,509.333333333333,10,"Consensus",30,"Consensus (100, 30)"
"39",1000,-0.00855177542294108,509.333333333333,10,"Consensus",30,"Consensus (1000, 30)"
"40",10000,-0.00855177542294108,509.333333333333,10,"Consensus",30,"Consensus (10000, 30)"
"41",1,-0.0224388339015635,507.24,10,"Consensus",50,"Consensus (1, 50)"
"42",10,-0.0224388339015635,507.24,10,"Consensus",50,"Consensus (10, 50)"
"43",100,-0.0224388339015635,507.24,10,"Consensus",50,"Consensus (100, 50)"
"44",1000,-0.0224388339015635,507.24,10,"Consensus",50,"Consensus (1000, 50)"
"45",10000,-0.0224388339015635,507.24,10,"Consensus",50,"Consensus (10000, 50)"
"46",1,-0.012191664303941,507.22,10,"Consensus",100,"Consensus (1, 100)"
"47",10,-0.012191664303941,507.22,10,"Consensus",100,"Consensus (10, 100)"
"48",100,-0.012191664303941,507.22,10,"Consensus",100,"Consensus (100, 100)"
"49",1000,-0.012191664303941,507.22,10,"Consensus",100,"Consensus (1000, 100)"
"50",10000,-0.012191664303941,507.22,10,"Consensus",100,"Consensus (10000, 100)"
"51",1,0.0213326103109342,532,11,"Consensus",1,"Consensus (1, 1)"
"52",10,0.0213326103109342,532,11,"Consensus",1,"Consensus (10, 1)"
"53",100,0.0213326103109342,532,11,"Consensus",1,"Consensus (100, 1)"
"54",1000,0.0213326103109342,532,11,"Consensus",1,"Consensus (1000, 1)"
"55",10000,0.0213326103109342,532,11,"Consensus",1,"Consensus (10000, 1)"
"56",1,-0.020044013560935,522.8,11,"Consensus",10,"Consensus (1, 10)"
"57",10,-0.020044013560935,522.8,11,"Consensus",10,"Consensus (10, 10)"
"58",100,-0.020044013560935,522.8,11,"Consensus",10,"Consensus (100, 10)"
"59",1000,-0.020044013560935,522.8,11,"Consensus",10,"Consensus (1000, 10)"
"60",10000,-0.020044013560935,522.8,11,"Consensus",10,"Consensus (10000, 10)"
"61",1,0.00928302682935405,519.333333333333,11,"Consensus",30,"Consensus (1, 30)"
"62",10,0.00928302682935405,519.333333333333,11,"Consensus",30,"Consensus (10, 30)"
"63",100,0.00928302682935405,519.333333333333,11,"Consensus",30,"Consensus (100, 30)"
"64",1000,0.00928302682935405,519.333333333333,11,"Consensus",30,"Consensus (1000, 30)"
"65",10000,0.00928302682935405,519.333333333333,11,"Consensus",30,"Consensus (10000, 30)"
"66",1,-0.0314898860165038,517.96,11,"Consensus",50,"Consensus (1, 50)"
"67",10,-0.0314898860165038,517.96,11,"Consensus",50,"Consensus (10, 50)"
"68",100,-0.0314898860165038,517.96,11,"Consensus",50,"Consensus (100, 50)"
